Average trade price: 60756.840234, Total volume: 342.525387
Average trade price: 60730.387630, Total volume: 441.663047
Average trade price: 60693.324349, Total volume: 435.062678
Average trade price: 60656.408073, Total volume: 422.315692
Average trade price: 60623.727214, Total volume: 412.110800
Average trade price: 60590.897266, Total volume: 434.000815
Average trade price: 60558.018880, Total volume: 453.515032
Average trade price: 60532.671224, Total volume: 477.285990
Average trade price: 60513.135547, Total volume: 477.652825
Average trade price: 60491.687630, Total volume: 499.167315
Average trade price: 60471.590104, Total volume: 482.945137
Average trade price: 60453.728125, Total volume: 490.396440
Average trade price: 60439.798437, Total volume: 458.397657
Average trade price: 60423.800000, Total volume: 474.738969
Average trade price: 60402.068750, Total volume: 483.685582
Average trade price: 60376.895443, Total volume: 494.682065
Average trade price: 60358.492318, Total volume: 424.373067
Average trade price: 60348.412630, Total volume: 475.316221
Average trade price: 60342.946354, Total volume: 494.582636
Average trade price: 60335.509766, Total volume: 507.298840
Average trade price: 60325.028776, Total volume: 506.424161
Average trade price: 60314.793490, Total volume: 511.359936
Average trade price: 60302.507422, Total volume: 503.177393
Average trade price: 60292.790104, Total volume: 498.102831
Average trade price: 60290.501302, Total volume: 516.619368
Average trade price: 60290.500911, Total volume: 510.969796
Average trade price: 60292.191276, Total volume: 505.796805
Average trade price: 60291.750651, Total volume: 514.126839
Average trade price: 60296.904036, Total volume: 488.380530
Average trade price: 60308.213021, Total volume: 452.005447
Average trade price: 60316.905729, Total volume: 417.661353
Average trade price: 60323.727083, Total volume: 396.517645
Average trade price: 60326.113802, Total volume: 353.921327
Average trade price: 60324.960026, Total volume: 342.300846
Average trade price: 60323.059766, Total volume: 349.113182
Average trade price: 60322.150391, Total volume: 329.814390
Average trade price: 60319.252344, Total volume: 323.899029
Average trade price: 60314.424740, Total volume: 359.900618
Average trade price: 60307.552344, Total volume: 370.585408
Average trade price: 60293.050781, Total volume: 331.674738
Average trade price: 60282.217448, Total volume: 342.629763
Average trade price: 60271.285417, Total volume: 337.061658
Average trade price: 60263.264714, Total volume: 341.837953
Average trade price: 60257.334375, Total volume: 373.596725
Average trade price: 60247.524609, Total volume: 380.456040
Average trade price: 60239.631250, Total volume: 385.767825
Average trade price: 60232.065625, Total volume: 391.049959
Average trade price: 60225.443880, Total volume: 409.829898
Average trade price: 60222.191927, Total volume: 452.620503
Average trade price: 60227.447135, Total volume: 444.524415
Average trade price: 60234.437891, Total volume: 443.170895
Average trade price: 60240.495833, Total volume: 431.891445
Average trade price: 60244.290104, Total volume: 393.271764
Average trade price: 60247.432813, Total volume: 378.363896
Average trade price: 60256.990885, Total volume: 379.897771
Average trade price: 60267.547266, Total volume: 369.639128
Average trade price: 60278.104557, Total volume: 371.350880
Average trade price: 60288.109245, Total volume: 362.387853
Average trade price: 60295.693229, Total volume: 321.635945
Average trade price: 60302.941276, Total volume: 319.708499
Average trade price: 60314.047656, Total volume: 310.001480
Average trade price: 60331.114323, Total volume: 305.944824
Average trade price: 60351.095703, Total volume: 290.225755
Average trade price: 60370.367708, Total volume: 253.653956
Average trade price: 60388.118099, Total volume: 263.373583
Average trade price: 60407.836719, Total volume: 264.251254
Average trade price: 60430.358724, Total volume: 265.802968
Average trade price: 60454.125391, Total volume: 263.562898
Average trade price: 60474.977083, Total volume: 260.745475
Average trade price: 60494.146354, Total volume: 266.082948
Average trade price: 60508.697656, Total volume: 262.351080
Average trade price: 60523.595833, Total volume: 256.297081
Average trade price: 60539.908854, Total volume: 252.216615
Average trade price: 60555.077213, Total volume: 256.684411
Average trade price: 60575.682552, Total volume: 270.582864
Average trade price: 60593.288802, Total volume: 278.353545
Average trade price: 60604.989844, Total volume: 269.781412
Average trade price: 60617.456510, Total volume: 272.867886
Average trade price: 60627.426823, Total volume: 267.046329
Average trade price: 60631.255208, Total volume: 250.396317
Average trade price: 60633.003255, Total volume: 247.242985
Average trade price: 60636.922917, Total volume: 235.794021
Average trade price: 60642.535547, Total volume: 226.452894
Average trade price: 60646.976172, Total volume: 218.394267
Average trade price: 60646.132812, Total volume: 244.325987
Average trade price: 60645.556771, Total volume: 236.946138
Average trade price: 60644.129297, Total volume: 231.670593
Average trade price: 60643.406250, Total volume: 236.723348
Average trade price: 60643.800911, Total volume: 237.493584
Average trade price: 60642.799219, Total volume: 215.660849
Average trade price: 60644.831250, Total volume: 210.731928
Average trade price: 60649.330208, Total volume: 201.353520
Average trade price: 60652.332292, Total volume: 192.691812
Average trade price: 60655.295313, Total volume: 189.507224
Average trade price: 60658.209635, Total volume: 191.868818
Average trade price: 60661.141927, Total volume: 195.742204
Average trade price: 60664.819922, Total volume: 215.135705
Average trade price: 60667.345964, Total volume: 218.705190
Average trade price: 60669.288932, Total volume: 217.971531
Average trade price: 60673.672917, Total volume: 173.072546
Average trade price: 60681.174219, Total volume: 168.389215
Average trade price: 60689.115885, Total volume: 172.142941
Average trade price: 60694.243229, Total volume: 164.069224
Average trade price: 60698.042578, Total volume: 161.672218
Average trade price: 60700.874349, Total volume: 166.642933
Average trade price: 60701.350130, Total volume: 165.535021
Average trade price: 60703.930729, Total volume: 173.320273
Average trade price: 60704.942969, Total volume: 169.902455
Average trade price: 60706.442578, Total volume: 170.449612
Average trade price: 60708.793880, Total volume: 161.890250
Average trade price: 60710.705859, Total volume: 156.255064
Average trade price: 60711.422266, Total volume: 140.398759
Average trade price: 60711.055599, Total volume: 138.824645
Average trade price: 60712.084245, Total volume: 142.493570
Average trade price: 60712.598307, Total volume: 162.659067
Average trade price: 60711.998307, Total volume: 167.847496
Average trade price: 60709.527344, Total volume: 160.091716
Average trade price: 60710.160938, Total volume: 159.356068
Average trade price: 60711.639583, Total volume: 155.818574
Average trade price: 60712.167839, Total volume: 151.907395
Average trade price: 60711.752083, Total volume: 147.916460
Average trade price: 60708.201042, Total volume: 141.241195
Average trade price: 60707.353385, Total volume: 141.083678
Average trade price: 60706.633724, Total volume: 148.993170
Average trade price: 60709.212370, Total volume: 154.152563
Average trade price: 60714.327995, Total volume: 149.853365
Average trade price: 60717.164323, Total volume: 145.812974
Average trade price: 60720.070964, Total volume: 137.585732
Average trade price: 60723.295573, Total volume: 132.089772
Average trade price: 60726.223958, Total volume: 113.923167
Average trade price: 60727.516016, Total volume: 109.653874
Average trade price: 60730.793620, Total volume: 110.311071
Average trade price: 60733.162630, Total volume: 104.369559
Average trade price: 60736.842188, Total volume: 106.302150
Average trade price: 60744.212630, Total volume: 163.789868
Average trade price: 60754.588672, Total volume: 190.999490
Average trade price: 60769.355078, Total volume: 221.379814
Average trade price: 60782.942448, Total volume: 229.387246
Average trade price: 60794.120573, Total volume: 229.552796
Average trade price: 60802.552214, Total volume: 223.520889
Average trade price: 60808.122526, Total volume: 220.578902
Average trade price: 60812.116537, Total volume: 234.551571
Average trade price: 60816.732162, Total volume: 236.572579
Average trade price: 60824.479948, Total volume: 241.222066
Average trade price: 60835.726823, Total volume: 240.636607
Average trade price: 60850.146745, Total volume: 257.284776
Average trade price: 60862.928776, Total volume: 268.561298
Average trade price: 60873.075130, Total volume: 277.840112
Average trade price: 60881.188542, Total volume: 272.799738
Average trade price: 60887.788411, Total volume: 234.997025
Average trade price: 60892.868750, Total volume: 217.534941
Average trade price: 60892.939453, Total volume: 190.515321
Average trade price: 60893.884375, Total volume: 186.555796
Average trade price: 60898.727604, Total volume: 177.885524
Average trade price: 60905.017969, Total volume: 186.592345
Average trade price: 60910.385026, Total volume: 191.080020
Average trade price: 60916.327344, Total volume: 173.456968
Average trade price: 60921.999740, Total volume: 178.277534
Average trade price: 60925.632031, Total volume: 174.877006
Average trade price: 60929.008724, Total volume: 176.122996
Average trade price: 60932.902864, Total volume: 181.401341
Average trade price: 60936.013542, Total volume: 178.454013
Average trade price: 60941.203906, Total volume: 181.087167
Average trade price: 60949.115885, Total volume: 198.596390
Average trade price: 60957.029557, Total volume: 191.823751
Average trade price: 60963.481901, Total volume: 187.108426
Average trade price: 60970.214844, Total volume: 188.897987
Average trade price: 60979.189453, Total volume: 189.280121
Average trade price: 60985.188151, Total volume: 190.531067
Average trade price: 60988.667188, Total volume: 184.629997
Average trade price: 60993.532161, Total volume: 179.829493
Average trade price: 60999.571875, Total volume: 183.822372
Average trade price: 61005.943490, Total volume: 181.081629
Average trade price: 61011.420573, Total volume: 179.077649
Average trade price: 61014.453646, Total volume: 173.599855
Average trade price: 61014.981250, Total volume: 150.894413
Average trade price: 61018.724219, Total volume: 142.964233
Average trade price: 61020.527214, Total volume: 138.126984
Average trade price: 61018.330990, Total volume: 120.338595
Average trade price: 61013.467448, Total volume: 104.988753
Average trade price: 61009.112630, Total volume: 99.038015
Average trade price: 61004.210026, Total volume: 106.252113
Average trade price: 60996.308854, Total volume: 100.480736
Average trade price: 60988.408464, Total volume: 111.265602
Average trade price: 60979.296484, Total volume: 124.097706
Average trade price: 60970.162500, Total volume: 127.395864
Average trade price: 60960.301172, Total volume: 125.271442
Average trade price: 60946.394010, Total volume: 175.126175
Average trade price: 60927.354688, Total volume: 235.435254
Average trade price: 60908.524219, Total volume: 243.542439
Average trade price: 60893.237891, Total volume: 249.196747
Average trade price: 60875.861328, Total volume: 248.848857
Average trade price: 60858.124609, Total volume: 267.557314
Average trade price: 60839.045182, Total volume: 301.899967
Average trade price: 60821.580729, Total volume: 304.373268
Average trade price: 60806.921484, Total volume: 302.892105
Average trade price: 60793.066406, Total volume: 306.929621
Average trade price: 60774.580339, Total volume: 357.262856
Average trade price: 60756.947005, Total volume: 354.458077
Average trade price: 60744.736589, Total volume: 342.590292
Average trade price: 60733.894010, Total volume: 344.597441
Average trade price: 60726.835286, Total volume: 360.097558
Average trade price: 60724.104167, Total volume: 306.540030
Average trade price: 60725.550391, Total volume: 247.633657
Average trade price: 60726.776172, Total volume: 273.705147
Average trade price: 60726.759505, Total volume: 280.933497
Average trade price: 60728.489063, Total volume: 290.806996
Average trade price: 60732.229167, Total volume: 315.849074
Average trade price: 60740.457552, Total volume: 348.835890
Average trade price: 60746.737891, Total volume: 351.469125
Average trade price: 60750.551562, Total volume: 352.922558
Average trade price: 60754.376302, Total volume: 345.420257
Average trade price: 60763.919010, Total volume: 301.719249
Average trade price: 60772.640104, Total volume: 289.646418
Average trade price: 60779.069792, Total volume: 282.961528
Average trade price: 60783.017057, Total volume: 285.107068
Average trade price: 60784.079037, Total volume: 266.533393
Average trade price: 60784.168359, Total volume: 266.467066
Average trade price: 60786.246354, Total volume: 266.669675
Average trade price: 60788.797005, Total volume: 231.877810
Average trade price: 60788.297005, Total volume: 218.328442
Average trade price: 60786.944010, Total volume: 206.211450
Average trade price: 60785.737240, Total volume: 158.672602
Average trade price: 60781.386328, Total volume: 102.519254
Average trade price: 60776.252995, Total volume: 106.172976
Average trade price: 60768.386979, Total volume: 112.321251
Average trade price: 60757.208333, Total volume: 119.144272
Average trade price: 60742.893620, Total volume: 127.017590
Average trade price: 60727.619922, Total volume: 133.605238
Average trade price: 60711.942969, Total volume: 143.692002
Average trade price: 60687.911328, Total volume: 139.928701
Average trade price: 60664.899089, Total volume: 153.040832
Average trade price: 60642.901042, Total volume: 162.077949
Average trade price: 60623.142057, Total volume: 172.775083
Average trade price: 60609.174349, Total volume: 262.261765
Average trade price: 60595.772005, Total volume: 282.524929
Average trade price: 60583.291667, Total volume: 305.558218
Average trade price: 60567.038672, Total volume: 322.706397
Average trade price: 60553.936849, Total volume: 317.974424
Average trade price: 60542.858203, Total volume: 309.504831
Average trade price: 60535.990495, Total volume: 331.313882
Average trade price: 60530.169141, Total volume: 327.885135
Average trade price: 60527.975521, Total volume: 323.764025
Average trade price: 60528.140495, Total volume: 327.032873
Average trade price: 60528.697135, Total volume: 328.539684
Average trade price: 60535.963411, Total volume: 346.248768
Average trade price: 60538.280990, Total volume: 357.562237
Average trade price: 60542.116667, Total volume: 355.691380
Average trade price: 60545.616667, Total volume: 346.992390
Average trade price: 60546.698438, Total volume: 283.230826
Average trade price: 60546.582031, Total volume: 268.510044
Average trade price: 60544.116146, Total volume: 248.212692
Average trade price: 60545.624870, Total volume: 231.933533
Average trade price: 60544.091536, Total volume: 236.069287
Average trade price: 60543.713802, Total volume: 241.491448
Average trade price: 60541.699870, Total volume: 231.187081
Average trade price: 60548.327474, Total volume: 241.655354
Average trade price: 60552.035417, Total volume: 265.301469
Average trade price: 60548.581380, Total volume: 289.795974
Average trade price: 60542.682031, Total volume: 293.001751
Average trade price: 60543.856771, Total volume: 285.503552
Average trade price: 60550.770833, Total volume: 313.675043
Average trade price: 60553.122526, Total volume: 374.955964
Average trade price: 60549.278646, Total volume: 419.017380
Average trade price: 60544.185677, Total volume: 410.209278
Average trade price: 60540.504818, Total volume: 421.731633
Average trade price: 60537.234375, Total volume: 441.419909
Average trade price: 60528.979688, Total volume: 448.108048
Average trade price: 60524.146354, Total volume: 452.406182
Average trade price: 60521.735026, Total volume: 452.482620
Average trade price: 60520.941406, Total volume: 439.947928
Average trade price: 60513.847135, Total volume: 423.257579
Average trade price: 60508.404167, Total volume: 390.557304
Average trade price: 60508.201563, Total volume: 362.682397
Average trade price: 60507.134896, Total volume: 350.259191
Average trade price: 60500.319792, Total volume: 361.417485
Average trade price: 60491.585417, Total volume: 313.127198
Average trade price: 60486.040104, Total volume: 248.000835
Average trade price: 60485.088021, Total volume: 205.376793
Average trade price: 60485.387240, Total volume: 194.862511
Average trade price: 60489.256120, Total volume: 182.120890
Average trade price: 60492.496875, Total volume: 176.215579
Average trade price: 60498.839844, Total volume: 173.362697
Average trade price: 60499.103516, Total volume: 185.841074
Average trade price: 60495.437891, Total volume: 183.327061
Average trade price: 60492.445833, Total volume: 185.670737
Average trade price: 60489.645833, Total volume: 191.290600
Average trade price: 60487.670443, Total volume: 197.654776
Average trade price: 60486.533073, Total volume: 202.678261
Average trade price: 60487.274740, Total volume: 204.620008
Average trade price: 60485.077083, Total volume: 200.944637
Average trade price: 60484.143750, Total volume: 224.595247
Average trade price: 60477.610417, Total volume: 245.296979
Average trade price: 60467.982031, Total volume: 257.786992
Average trade price: 60455.326042, Total volume: 289.693663
Average trade price: 60435.926823, Total volume: 313.405690
Average trade price: 60414.482422, Total volume: 321.385434
Average trade price: 60394.072526, Total volume: 325.773969
Average trade price: 60375.342969, Total volume: 338.705335
Average trade price: 60352.938021, Total volume: 377.238243
Average trade price: 60323.913021, Total volume: 506.705378
Average trade price: 60283.651953, Total volume: 530.464520
Average trade price: 60256.857292, Total volume: 538.915749
Average trade price: 60241.361328, Total volume: 547.872867
Average trade price: 60234.886328, Total volume: 572.814048
Average trade price: 60232.090755, Total volume: 583.466150
Average trade price: 60226.390755, Total volume: 575.402540
Average trade price: 60224.579427, Total volume: 572.375958
Average trade price: 60233.676172, Total volume: 557.033062
Average trade price: 60244.457161, Total volume: 517.403626
Average trade price: 60260.987109, Total volume: 513.438393
Average trade price: 60281.289453, Total volume: 522.778532
Average trade price: 60298.266276, Total volume: 530.242966
Average trade price: 60316.988281, Total volume: 500.174018
Average trade price: 60342.976563, Total volume: 461.950548
Average trade price: 60368.605599, Total volume: 317.410556
Average trade price: 60406.182943, Total volume: 282.656410
Average trade price: 60429.680599, Total volume: 266.781852
Average trade price: 60443.300651, Total volume: 274.315209
Average trade price: 60449.100260, Total volume: 246.092445
Average trade price: 60452.779557, Total volume: 215.546011
Average trade price: 60456.497917, Total volume: 219.945305
Average trade price: 60454.194922, Total volume: 207.875456
Average trade price: 60436.311589, Total volume: 215.347806
Average trade price: 60415.461589, Total volume: 219.181857
Average trade price: 60391.331250, Total volume: 199.377233
Average trade price: 60371.611588, Total volume: 166.387248
Average trade price: 60362.502344, Total volume: 161.324552
Average trade price: 60350.180990, Total volume: 149.363400
Average trade price: 60336.460026, Total volume: 142.601116
Average trade price: 60328.522656, Total volume: 155.014330
Average trade price: 60316.206380, Total volume: 160.898097
Average trade price: 60307.426823, Total volume: 161.044687
Average trade price: 60296.618099, Total volume: 136.332836
Average trade price: 60275.818880, Total volume: 138.253516
Average trade price: 60257.375260, Total volume: 140.200433
Average trade price: 60235.803906, Total volume: 115.946796
Average trade price: 60224.318229, Total volume: 134.813089
Average trade price: 60221.367578, Total volume: 122.341451
Average trade price: 60228.692578, Total volume: 126.754425
Average trade price: 60236.102865, Total volume: 126.398013
Average trade price: 60247.005208, Total volume: 135.906551
Average trade price: 60250.592969, Total volume: 122.790808
Average trade price: 60257.201302, Total volume: 149.175875
Average trade price: 60264.807161, Total volume: 172.007706
Average trade price: 60270.665495, Total volume: 203.534897
Average trade price: 60280.126432, Total volume: 222.853503
Average trade price: 60291.306380, Total volume: 292.268991
Average trade price: 60305.439974, Total volume: 286.842479
Average trade price: 60328.504948, Total volume: 298.884203
Average trade price: 60352.102865, Total volume: 312.680365
Average trade price: 60387.223828, Total volume: 323.846725
Average trade price: 60425.490885, Total volume: 296.549458
Average trade price: 60464.908073, Total volume: 298.213689
Average trade price: 60502.469010, Total volume: 327.131238
Average trade price: 60542.276432, Total volume: 335.732533
Average trade price: 60569.865104, Total volume: 339.379637
Average trade price: 60584.326823, Total volume: 345.052078
Average trade price: 60591.200130, Total volume: 333.656587
Average trade price: 60597.655208, Total volume: 334.551088
Average trade price: 60612.075911, Total volume: 299.620177
Average trade price: 60629.277865, Total volume: 316.349330
Average trade price: 60646.563542, Total volume: 282.632560
Average trade price: 60656.896224, Total volume: 297.094557
Average trade price: 60665.574219, Total volume: 290.891209
Average trade price: 60670.672526, Total volume: 275.809830
Average trade price: 60657.197786, Total volume: 287.507397
Average trade price: 60642.752083, Total volume: 282.883184
Average trade price: 60614.219141, Total volume: 296.562550
Average trade price: 60568.813932, Total volume: 368.776955
Average trade price: 60522.929948, Total volume: 361.781586
Average trade price: 60483.615625, Total volume: 374.534373
Average trade price: 60465.344401, Total volume: 388.003931
Average trade price: 60449.727604, Total volume: 388.880264
Average trade price: 60430.617578, Total volume: 373.316206
Average trade price: 60406.229167, Total volume: 378.105928
Average trade price: 60385.535547, Total volume: 338.133411
Average trade price: 60361.786198, Total volume: 303.605659
Average trade price: 60349.709635, Total volume: 310.052983
Average trade price: 60339.222656, Total volume: 307.769814
Average trade price: 60327.556380, Total volume: 305.802960
Average trade price: 60327.568750, Total volume: 287.865177
Average trade price: 60326.747005, Total volume: 290.298569
Average trade price: 60339.561719, Total volume: 280.778102
Average trade price: 60357.606380, Total volume: 213.291194
Average trade price: 60372.333594, Total volume: 215.011946
Average trade price: 60380.248568, Total volume: 187.556238
Average trade price: 60380.735286, Total volume: 169.733391
Average trade price: 60384.483073, Total volume: 157.510764
Average trade price: 60388.403125, Total volume: 154.436070
Average trade price: 60399.112500, Total volume: 158.056147
Average trade price: 60403.609896, Total volume: 157.194227
Average trade price: 60402.393229, Total volume: 153.375163
Average trade price: 60393.736849, Total volume: 135.332481
Average trade price: 60387.546745, Total volume: 132.315697
Average trade price: 60390.346745, Total volume: 135.731243
Average trade price: 60384.436458, Total volume: 138.339920
Average trade price: 60373.037240, Total volume: 138.224937
Average trade price: 60354.339193, Total volume: 135.898718
Average trade price: 60347.605469, Total volume: 95.957417
Average trade price: 60336.881901, Total volume: 89.044133
Average trade price: 60331.536198, Total volume: 88.825377
Average trade price: 60319.314974, Total volume: 94.134461
Average trade price: 60309.620964, Total volume: 88.404912
Average trade price: 60299.421745, Total volume: 107.405576
Average trade price: 60279.822526, Total volume: 100.879336
Average trade price: 60259.268229, Total volume: 133.332265
Average trade price: 60240.993880, Total volume: 134.540239
Average trade price: 60224.930859, Total volume: 134.595171
Average trade price: 60218.197526, Total volume: 131.616181
Average trade price: 60206.248958, Total volume: 128.005547
Average trade price: 60192.237370, Total volume: 131.469129
Average trade price: 60183.438021, Total volume: 136.573681
Average trade price: 60176.736068, Total volume: 138.410971
Average trade price: 60160.403125, Total volume: 135.742321
Average trade price: 60153.090365, Total volume: 134.567046
Average trade price: 60143.568750, Total volume: 133.486234
Average trade price: 60144.914323, Total volume: 135.082662
Average trade price: 60150.660938, Total volume: 134.634455
Average trade price: 60158.992708, Total volume: 108.672156
Average trade price: 60173.947656, Total volume: 102.653660
Average trade price: 60187.811328, Total volume: 74.935648
Average trade price: 60196.426432, Total volume: 79.372117
Average trade price: 60201.181120, Total volume: 92.865286
Average trade price: 60194.916276, Total volume: 91.613533
Average trade price: 60191.531510, Total volume: 98.954741
Average trade price: 60205.681120, Total volume: 94.690686
Average trade price: 60218.514453, Total volume: 87.022936
Average trade price: 60230.446745, Total volume: 90.857696
Average trade price: 60243.088412, Total volume: 98.244840
Average trade price: 60243.397135, Total volume: 97.332054
Average trade price: 60242.838151, Total volume: 101.832350
Average trade price: 60238.329167, Total volume: 93.152304
Average trade price: 60230.620833, Total volume: 92.604636
Average trade price: 60225.957943, Total volume: 98.156956
Average trade price: 60220.288672, Total volume: 94.414179
Average trade price: 60221.179297, Total volume: 91.261654
Average trade price: 60226.814193, Total volume: 83.881446
Average trade price: 60233.119141, Total volume: 65.887505
Average trade price: 60245.717057, Total volume: 63.785694
Average trade price: 60255.836979, Total volume: 75.174507
Average trade price: 60255.904036, Total volume: 69.894518
Average trade price: 60246.332943, Total volume: 72.055533
Average trade price: 60241.586328, Total volume: 62.802022
Average trade price: 60240.476562, Total volume: 72.449084
Average trade price: 60244.876172, Total volume: 76.792451
Average trade price: 60250.742448, Total volume: 98.262370
Average trade price: 60257.117839, Total volume: 96.472820
Average trade price: 60266.709896, Total volume: 97.040082
Average trade price: 60274.373568, Total volume: 95.161160
Average trade price: 60283.083724, Total volume: 101.683609
Average trade price: 60293.014063, Total volume: 102.366631
Average trade price: 60303.015365, Total volume: 104.139685
Average trade price: 60315.845703, Total volume: 106.288261
Average trade price: 60325.579037, Total volume: 152.871140
Average trade price: 60340.689453, Total volume: 131.813750
Average trade price: 60362.356771, Total volume: 144.213729
Average trade price: 60388.534505, Total volume: 149.342217
Average trade price: 60413.158464, Total volume: 181.175344
Average trade price: 60437.692839, Total volume: 194.577406
Average trade price: 60466.777344, Total volume: 188.870452
Average trade price: 60493.777995, Total volume: 172.702720
Average trade price: 60519.172266, Total volume: 189.163716
Average trade price: 60541.822266, Total volume: 206.556148
Average trade price: 60562.506901, Total volume: 214.257517
Average trade price: 60577.922917, Total volume: 223.085384
Average trade price: 60587.469271, Total volume: 240.915868
Average trade price: 60601.099349, Total volume: 253.783501
Average trade price: 60612.269010, Total volume: 260.080838
Average trade price: 60618.136328, Total volume: 224.381109
Average trade price: 60623.373047, Total volume: 223.747358
Average trade price: 60623.451953, Total volume: 216.729886
Average trade price: 60625.824219, Total volume: 221.527100
Average trade price: 60632.666927, Total volume: 192.623468
Average trade price: 60638.468229, Total volume: 182.986077
Average trade price: 60641.850781, Total volume: 198.285907
Average trade price: 60648.119141, Total volume: 197.841222
Average trade price: 60653.997786, Total volume: 189.415991
Average trade price: 60652.731120, Total volume: 216.850548
Average trade price: 60649.712500, Total volume: 219.173452
Average trade price: 60649.633203, Total volume: 216.372168
Average trade price: 60650.445573, Total volume: 198.846934
Average trade price: 60644.728255, Total volume: 199.527338
Average trade price: 60637.331641, Total volume: 227.967549
Average trade price: 60629.465365, Total volume: 241.679026
Average trade price: 60616.464974, Total volume: 254.232441
Average trade price: 60604.918359, Total volume: 259.301465
Average trade price: 60591.371745, Total volume: 284.599885
Average trade price: 60571.983073, Total volume: 292.422619
Average trade price: 60547.311719, Total volume: 302.966078
Average trade price: 60526.777995, Total volume: 330.439194
Average trade price: 60505.467969, Total volume: 363.052570
Average trade price: 60484.937630, Total volume: 397.059809
Average trade price: 60467.004297, Total volume: 356.282372
Average trade price: 60438.439063, Total volume: 372.182193
Average trade price: 60406.124349, Total volume: 383.680897
Average trade price: 60372.301562, Total volume: 395.572792
Average trade price: 60345.578125, Total volume: 395.651865
Average trade price: 60325.390495, Total volume: 385.755412
Average trade price: 60309.738151, Total volume: 361.214225
Average trade price: 60299.016797, Total volume: 362.686900
Average trade price: 60288.013411, Total volume: 366.461899
Average trade price: 60277.335026, Total volume: 338.475434
Average trade price: 60267.805078, Total volume: 333.260798
Average trade price: 60261.584766, Total volume: 314.003922
Average trade price: 60250.185156, Total volume: 281.904399
Average trade price: 60236.854297, Total volume: 271.360885
Average trade price: 60223.714714, Total volume: 267.585559
Average trade price: 60213.241406, Total volume: 301.176472
Average trade price: 60215.000651, Total volume: 309.989059
Average trade price: 60217.442057, Total volume: 323.097032
Average trade price: 60223.287760, Total volume: 307.158344
Average trade price: 60226.354818, Total volume: 290.335729
Average trade price: 60224.801823, Total volume: 289.773982
Average trade price: 60221.313151, Total volume: 316.386576
Average trade price: 60214.027214, Total volume: 328.746629
Average trade price: 60204.140885, Total volume: 314.030504
Average trade price: 60193.776562, Total volume: 334.814933
Average trade price: 60184.178516, Total volume: 341.258271
Average trade price: 60175.935547, Total volume: 335.002203
Average trade price: 60173.602214, Total volume: 337.273738
Average trade price: 60172.152083, Total volume: 320.256717
Average trade price: 60168.025391, Total volume: 331.683117
Average trade price: 60165.098698, Total volume: 338.350628
Average trade price: 60159.234896, Total volume: 348.237717
Average trade price: 60151.974870, Total volume: 343.880990
Average trade price: 60138.581250, Total volume: 420.727261
Average trade price: 60123.811198, Total volume: 480.124532
Average trade price: 60119.151432, Total volume: 520.099509
Average trade price: 60118.849089, Total volume: 521.275532
Average trade price: 60121.291016, Total volume: 514.072594
Average trade price: 60128.102995, Total volume: 524.974103
Average trade price: 60137.746094, Total volume: 505.102956
Average trade price: 60149.010417, Total volume: 505.569181
Average trade price: 60170.036068, Total volume: 499.830039
Average trade price: 60187.128125, Total volume: 504.878187
Average trade price: 60204.041276, Total volume: 508.898130
Average trade price: 60221.073307, Total volume: 475.073373
Average trade price: 60236.634245, Total volume: 440.170315
Average trade price: 60256.901302, Total volume: 416.060150
Average trade price: 60281.296615, Total volume: 408.419000
Average trade price: 60307.051953, Total volume: 340.749994
Average trade price: 60335.155339, Total volume: 292.381353
Average trade price: 60355.822396, Total volume: 241.513881
Average trade price: 60374.160417, Total volume: 227.646323
Average trade price: 60391.459115, Total volume: 224.499448
Average trade price: 60408.536849, Total volume: 228.261276
Average trade price: 60427.514844, Total volume: 253.507501
Average trade price: 60447.114453, Total volume: 289.661960
Average trade price: 60461.217839, Total volume: 305.309443
Average trade price: 60477.409766, Total volume: 402.047699
Average trade price: 60496.318359, Total volume: 426.556610
Average trade price: 60514.899609, Total volume: 436.707683
Average trade price: 60532.895052, Total volume: 446.375287
Average trade price: 60551.243099, Total volume: 441.894300
Average trade price: 60566.869141, Total volume: 429.317673
Average trade price: 60584.118490, Total volume: 454.439152
Average trade price: 60595.468490, Total volume: 453.531130
Average trade price: 60605.068490, Total volume: 447.449336
Average trade price: 60610.706771, Total volume: 443.844544
Average trade price: 60613.508073, Total volume: 445.363459
Average trade price: 60612.575521, Total volume: 470.601296
Average trade price: 60605.530469, Total volume: 485.915055
Average trade price: 60593.481510, Total volume: 454.511723
Average trade price: 60575.667839, Total volume: 451.935780
Average trade price: 60555.280469, Total volume: 373.923733
Average trade price: 60535.359375, Total volume: 368.531727
Average trade price: 60523.506120, Total volume: 370.052842
Average trade price: 60518.109375, Total volume: 371.892159
Average trade price: 60510.038411, Total volume: 359.459555
Average trade price: 60505.129427, Total volume: 357.964845
Average trade price: 60500.403385, Total volume: 325.915472
Average trade price: 60498.392448, Total volume: 322.845639
Average trade price: 60497.431901, Total volume: 321.406916
Average trade price: 60496.114844, Total volume: 324.849158
Average trade price: 60496.995573, Total volume: 339.666367
Average trade price: 60502.458073, Total volume: 309.189330
Average trade price: 60514.443099, Total volume: 279.021523
Average trade price: 60532.559115, Total volume: 296.799867
Average trade price: 60550.577083, Total volume: 287.981715
Average trade price: 60567.400130, Total volume: 260.082637
Average trade price: 60580.292578, Total volume: 227.368227
Average trade price: 60589.019531, Total volume: 206.267377
